"GEO_ID","NAME","B17018_001E","B17018_001M","B17018_002E","B17018_002M","B17018_003E","B17018_003M","B17018_004E","B17018_004M","B17018_005E","B17018_005M","B17018_006E","B17018_006M","B17018_007E","B17018_007M","B17018_008E","B17018_008M","B17018_009E","B17018_009M","B17018_010E","B17018_010M","B17018_011E","B17018_011M","B17018_012E","B17018_012M","B17018_013E","B17018_013M","B17018_014E","B17018_014M","B17018_015E","B17018_015M","B17018_016E","B17018_016M","B17018_017E","B17018_017M","B17018_018E","B17018_018M","B17018_019E","B17018_019M","B17018_020E","B17018_020M","B17018_021E","B17018_021M","B17018_022E","B17018_022M","B17018_023E","B17018_023M","B17018_024E","B17018_024M","B17018_025E","B17018_025M","B17018_026E","B17018_026M","B17018_027E","B17018_027M","B17018_028E","B17018_028M","B17018_029E","B17018_029M","B17018_030E","B17018_030M","B17018_031E","B17018_031M","B17018_032E","B17018_032M","B17018_033E","B17018_033M","B17018_034E","B17018_034M","B17018_035E","B17018_035M",
"0500000US28067","Jones County, Mississippi","18816","1384","2955","933","912","554","458","423","409","340","45","83","0","226","2043","912","626","378","0","226","176","220","450","336","0","226","1417","763","217","343","587","404","613","599","0","226","15861","1480","11032","1390","593","406","2046","722","5252","991","3141","804","4829","1138","692","402","0","226","346","286","148","191","198","214","4137","1039","114","112","1477","789","2051","818","495","301",
"0500000US28073","Lamar County, Mississippi","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US28075","Lauderdale County, Mississippi","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US28081","Lee County, Mississippi","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US28089","Madison County, Mississippi","30719","2206","1662","625","390","276","122","161","0","226","65","72","203","219","1272","589","66","86","40","69","0","226","0","226","26","47","1206","594","104","174","385","323","488","496","229","194","29057","2125","23334","2216","1061","481","2518","965","4311","1384","15444","2239","5723","1563","2531","1163","69","87","995","822","1247","861","220","203","3192","905","290","233","721","495","858","546","1323","542",
"0500000US28121","Rankin County, Mississippi","42491","2185","2140","847","727","457","373","348","261","233","0","226","93","174","1413","793","98","116","98","116","0","226","0","226","0","226","1315","782","407","371","228","214","629","584","51","88","40351","2345","29206","2832","801","485","5405","1387","9216","1685","13784","2058","11145","2063","2989","1209","140","196","910","528","1141","827","798","562","8156","1719","422","345","1367","691","3391","1150","2976","1002",
"0500000US29019","Boone County, Missouri","43340","2107","2776","1026","553","421","35","61","90","154","123","192","305","310","2223","849","525","379","0","198","195","232","104","183","226","227","1698","811","155","192","326","357","631","603","586","393","40564","2127","33209","2177","1479","858","3107","876","7211","1338","21412","2310","7355","1469","2064","775","207","312","1011","542","443","330","403","339","5291","1341","39","63","1375","936","2117","872","1760","577",
"0500000US29021","Buchanan County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US29031","Cape Girardeau County, Missouri","20870","1507","1358","665","621","511","0","198","125","108","424","488","72","121","737","403","129","154","64","113","65","117","0","198","0","198","608","386","58","80","228","375","233","198","89","148","19512","1645","16113","1265","1052","602","4203","844","4207","975","6651","1080","3399","1016","1193","496","279","275","185","144","440","401","289","220","2206","867","90","133","267","204","1149","774","700","416",
"0500000US29037","Cass County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US29043","Christian County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US29047","Clay County, Missouri","64213","3182","4641","1313","2628","715","562","493","709","433","759","395","598","529","2013","961","281","336","0","198","0","198","148","259","133","220","1732","890","113","142","1164","774","388","459","67","115","59572","3115","48274","2766","1878","869","9390","1521","13548","2032","23458","2487","11298","1823","4981","1089","78","127","2284","903","1114","566","1505","506","6317","1409","565","383","833","378","2831","1126","2088","613",
"0500000US29051","Cole County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US29071","Franklin County, Missouri","31363","1736","2030","907","1146","762","734","651","344","406","0","198","68","103","884","482","217","216","99","172","53","86","12","22","53","94","667","444","80","136","26","34","508","416","53","92","29333","1856","22068","1868","921","362","5625","1117","8204","1313","7318","1429","7265","1333","2918","955","361","272","1086","620","1049","661","422","327","4347","1166","763","731","1516","756","1443","573","625","442",
"0500000US29077","Greene County, Missouri","73939","3077","4291","1140","1507","547","282","348","419","303","633","372","173","147","2784","1044","289","333","0","198","32","52","178","294","79","134","2495","983","225","355","967","555","599","399","704","612","69648","3132","56407","2640","1269","646","11847","1776","18465","1931","24826","2125","13241","2029","5145","1337","575","426","2037","703","1346","883","1187","624","8096","1597","779","544","1669","742","2290","805","3358","998",
"0500000US29095","Jackson County, Missouri","175585","5716","17714","3090","5286","1800","1073","857","1929","997","1064","484","1220","983","12428","2186","2464","853","593","344","1288","646","433","466","150","148","9964","2088","2013","999","5015","1497","2690","1226","246","260","157871","5723","115630","4970","6237","1484","21084","2613","33548","3281","54761","3474","42241","4117","10407","2112","1318","853","3645","1272","2541","989","2903","948","31834","3726","1870","790","8394","1909","12620","2431","8950","1946",
"0500000US29097","Jasper County, Missouri","30594","1980","2740","846","1359","653","543","585","507","399","111","120","198","178","1381","571","391","325","16","28","0","198","375","325","0","198","990","437","278","275","123","144","589","287","0","198","27854","2042","19494","1816","938","397","5381","1211","6736","1267","6439","1054","8360","1859","3655","1133","764","682","1803","851","551","418","537","408","4705","1323","813","704","1015","548","1560","805","1317","729",
"0500000US29099","Jefferson County, Missouri","65901","2376","5131","1499","1723","812","136","143","663","617","329","241","595","457","3408","1154","382","297","94","165","186","214","102","120","0","198","3026","1112","319","442","1368","796","924","544","415","570","60770","2409","48771","2613","1384","529","11604","2070","18004","2127","17779","1981","11999","1940","4565","1189","407","441","1604","712","2041","854","513","413","7434","1598","275","203","2084","751","3361","1199","1714","851",
"0500000US29113","Lincoln County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US29165","Platte County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US29183","St. Charles County, Missouri","112732","3180","6045","1805","2472","870","239","307","590","310","833","568","810","444","3573","1555","664","521","0","198","507","497","36","59","121","143","2909","1368","184","190","639","460","1653","1174","433","392","106687","3454","87476","2842","1810","638","12809","1982","23057","2134","49800","2626","19211","2752","6639","1378","982","718","1620","682","1397","705","2640","850","12572","2462","254","330","3405","1029","4020","1395","4893","1241",
"0500000US29187","St. Francois County, Missouri","17397","1540","1634","678","764","438","24","42","537","437","183","177","20","34","870","525","48","79","0","198","0","198","48","79","0","198","822","516","23","43","326","273","473","470","0","198","15763","1547","11755","1340","755","424","3396","929","4561","955","3043","765","4008","1101","1586","862","52","76","645","564","889","629","0","198","2422","885","185","179","183","166","1562","798","492","350",
"0500000US29189","St. Louis County, Missouri","253620","5468","16603","2780","4735","1219","929","670","1259","542","893","455","1654","585","11868","2273","2697","1150","292","380","1328","877","764","584","313","242","9171","1920","1052","578","2217","865","4868","1342","1034","613","237017","6333","177918","4849","4537","1118","20303","2485","39067","3063","114011","3851","59099","5234","15280","2151","677","391","4155","1523","4779","1327","5669","1278","43819","4363","2944","1097","10031","2253","14831","3123","16013","2629",
"0500000US29510","St. Louis city, Missouri","62400","4124","9947","2012","2125","928","380","405","312","367","1174","737","259","269","7822","1784","1182","692","373","413","596","478","213","275","0","198","6640","1757","1768","1085","2028","1058","2794","1165","50","86","52453","3435","34284","3017","1249","547","5717","1269","6948","1700","20370","2218","18169","2475","6033","1481","1067","782","1785","905","1281","720","1900","851","12136","2102","692","446","3347","1225","3561","1109","4536","1508",
"0500000US30013","Cascade County, Montana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US30029","Flathead County, Montana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US30031","Gallatin County, Montana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US30049","Lewis and Clark County, Montana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US30063","Missoula County, Montana","30606","1979","1478","729","435","215","0","185","141","151","168","133","126","99","1043","725","249","302","0","185","0","185","249","302","0","185","794","623","13","22","226","219","555","583","0","185","29128","1948","24427","1791","201","195","3077","873","6650","1401","14499","1698","4701","1165","1947","811","296","419","546","400","429","288","676","427","2754","711","48","73","729","458","961","453","1016","525",
"0500000US30111","Yellowstone County, Montana","42019","2283","2216","927","818","528","323","383","265","277","182","174","48","81","1398","730","131","117","52","67","79","96","0","185","0","185","1267","704","0","185","694","490","573","514","0","185","39803","2244","31967","2132","1494","782","6597","1621","9657","1654","14219","1555","7836","1777","3447","1378","416","593","850","556","1378","912","803","587","4389","1272","366","491","1462","795","1089","474","1472","868",
"0500000US31055","Douglas County, Nebraska","146933","4258","12771","2079","4594","1355","1367","733","1481","718","668","433","1078","607","8177","1869","778","367","249","216","210","189","241","238","78","95","7399","1823","1496","765","1905","830","3371","1328","627","474","134162","4193","103830","3675","4910","1294","13551","1584","26586","2827","58783","3009","30332","3227","10967","2156","1322","777","3697","1231","3200","1409","2748","1022","19365","2456","1920","783","3894","985","7039","1652","6512","1344",
"0500000US31109","Lancaster County, Nebraska","81245","2910","5940","1272","2599","1081","326","422","818","567","574","339","881","566","3341","1013","635","402","343","319","233","255","0","175","59","102","2706","920","176","221","660","401","1758","890","112","165","75305","2908","61316","3371","2304","870","8141","1566","17862","2305","33009","2162","13989","1863","4646","1036","325","348","769","403","1568","609","1984","707","9343","1487","640","389","1182","518","3728","1027","3793","932",
"0500000US31153","Sarpy County, Nebraska","53501","2251","2063","759","737","458","66","107","0","175","155","175","516","422","1326","648","252","238","0","175","102","138","80","138","70","118","1074","608","119","140","141","172","274","231","540","486","51438","2359","44289","2562","758","434","7473","1462","13536","2216","22522","1929","7149","1446","3100","1021","0","175","935","676","1284","621","881","390","4049","1117","308","419","614","403","1877","792","1250","500",
"0500000US32003","Clark County, Nevada","562726","9170","48294","4816","15999","2279","3192","934","4685","1349","5011","1465","3111","1118","32295","3824","6129","1440","1550","791","1658","682","2469","1103","452","386","26166","3505","4150","1462","10738","2377","8435","1897","2843","1051","514432","8992","359149","9129","33876","3651","77419","6080","114447","7018","133407","6702","155283","6733","58503","4923","9696","2145","19838","2784","18183","2980","10786","2188","96780","6071","10932","2621","26404","2783","36864","4347","22580","3307",
"0500000US32031","Washoe County, Nevada","126980","3850","7637","1612","2721","846","533","424","744","515","642","349","802","429","4916","1359","1158","636","350","428","574","453","103","119","131","134","3758","1378","574","405","1781","906","1361","852","42","75","119343","3577","93089","3842","7286","1635","11212","1653","31165","2516","43426","3282","26254","2610","8601","1602","971","575","2930","1111","2305","745","2395","958","17653","2203","2204","1057","3821","1198","6081","1270","5547","1353",
"0500000US33001","Belknap County, New Hampshire","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US33005","Cheshire County, New Hampshire","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US33009","Grafton County, New Hampshire","23877","1593","1902","823","935","539","0","200","90","89","469","462","376","267","967","565","335","337","8","15","88","87","221","332","18","31","632","449","266","368","72","117","115","149","179","207","21975","1596","18663","1432","387","183","2777","711","4839","1034","10660","1243","3312","950","1009","437","11","20","599","366","125","134","274","188","2303","825","83","103","1077","766","857","369","286","181",
"0500000US33011","Hillsborough County, New Hampshire","109656","2970","4710","1413","2208","1093","908","1034","538","434","241","189","521","316","2502","990","545","490","25","41","338","431","143","151","39","65","1957","823","497","538","821","484","225","218","414","423","104946","3267","82288","3594","2610","1250","13659","1817","24689","2859","41330","2984","22658","2680","9359","1654","521","416","2286","898","2489","1087","4063","1111","13299","1999","755","511","3026","1152","4934","1308","4584","1217",
"0500000US33013","Merrimack County, New Hampshire","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US33015","Rockingham County, New Hampshire","86714","3138","2333","791","1238","666","306","348","50","79","729","505","153","149","1095","517","207","187","0","200","97","163","71","115","39","64","888","482","0","200","256","252","459","375","173","167","84381","3067","70668","2909","985","494","10547","1935","16260","2135","42876","2594","13713","2066","4968","1511","378","545","1616","785","1621","977","1353","646","8745","1636","462","503","1555","798","2141","722","4587","1140",
"0500000US33017","Strafford County, New Hampshire","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34001","Atlantic County, New Jersey","72651","3187","5636","1593","2871","1201","175","182","1217","779","995","972","484","340","2765","1144","1264","943","638","706","387","447","52","84","187","320","1501","758","520","430","492","428","430","388","59","85","67015","3114","45194","2607","3677","1388","10777","1776","12290","1811","18450","1863","21821","2671","6208","2084","1313","831","2330","1340","1414","828","1151","752","15613","1940","1249","672","5901","1521","4712","1351","3751","1075",
"0500000US34003","Bergen County, New Jersey","257947","6204","13844","2518","5259","1050","671","417","1431","627","1285","657","1872","772","8585","2247","2385","1233","716","842","659","425","621","546","389","563","6200","1613","965","686","2273","875","1678","812","1284","766","244103","5955","194152","5376","7745","1476","27616","2902","32955","3083","125836","5133","49951","4046","16932","2489","1843","1064","3471","1197","3773","1485","7845","1448","33019","3716","2913","1058","7753","1928","6865","1616","15488","2327",
"0500000US34005","Burlington County, New Jersey","121885","3579","3190","896","1213","503","180","167","520","336","269","185","244","193","1977","755","655","424","102","124","456","380","97","167","0","226","1322","686","96","137","398","336","689","512","139","175","118695","3666","91292","3788","3767","1240","16611","2495","23479","2475","47435","3334","27403","2870","7523","1625","482","406","1829","704","2756","999","2456","866","19880","2177","951","574","5544","1152","5949","1134","7436","1623",
"0500000US34007","Camden County, New Jersey","135528","4471","11495","2002","3738","1040","1035","651","1350","704","218","195","1135","557","7757","1480","1393","739","724","543","566","477","103","169","0","226","6364","1258","2157","816","2625","839","1235","481","347","253","124033","4516","86056","4151","4578","1295","15671","1896","19876","2092","45931","3392","37977","3245","12021","1928","1354","704","5378","1434","3018","1264","2271","907","25956","2965","2002","700","7810","1932","8568","1816","7576","1686",
"0500000US34009","Cape May County, New Jersey","30672","1369","2330","813","1089","465","110","129","511","373","133","147","335","190","1241","694","530","574","0","226","521","573","0","226","9","16","711","497","367","431","152","145","192","185","0","226","28342","1416","23774","1435","1122","554","4636","1217","6180","1339","11836","1403","4568","1306","1760","1079","138","240","646","544","838","840","138","143","2808","843","133","134","1521","638","589","377","565","378",
"0500000US34011","Cumberland County, New Jersey","37201","2399","4610","1571","1354","710","279","253","716","589","71","119","288","296","3256","1343","593","407","185","221","206","286","107","167","95","159","2663","1285","605","443","965","948","266","282","827","1090","32591","2298","21781","2319","3019","1099","5895","1424","7028","1278","5839","1450","10810","1971","3971","1261","723","506","1397","657","277","213","1574","965","6839","1460","618","389","2216","790","2294","948","1711","808",
"0500000US34013","Essex County, New Jersey","210110","6389","19662","3143","4320","1332","927","560","1761","1005","924","518","708","454","15342","2733","2569","1251","124","227","1387","922","348","396","710","871","12773","2205","2411","974","6038","1416","2627","1218","1697","866","190448","6481","125161","5193","10978","2313","19568","3066","22582","3125","72033","3824","65287","5652","20588","3306","4069","1655","8626","2292","2636","958","5257","1620","44699","4087","4880","1343","14190","2954","11212","1834","14417","2546",
"0500000US34015","Gloucester County, New Jersey","77430","3436","3398","887","969","435","184","214","542","350","172","175","71","84","2429","772","606","376","93","161","244","271","189","188","80","133","1823","687","68","122","543","397","847","433","365","262","74032","3315","56591","2771","2426","797","12754","1848","13089","1989","28322","2388","17441","2087","4704","1001","658","493","1133","523","1792","796","1121","560","12737","1860","1112","636","4097","1053","3350","933","4178","1258",
"0500000US34017","Hudson County, New Jersey","178990","5555","20033","2480","7626","1544","2431","1105","1460","767","1387","571","2348","954","12407","2079","2121","1197","303","306","1666","1102","152","257","0","226","10286","1952","2567","940","3761","1247","2743","1079","1215","659","158957","5687","106651","5158","9828","2180","16315","2357","14245","2355","66263","4631","52306","4639","16238","2827","2756","1079","3288","1634","4258","1657","5936","1942","36068","4101","5238","1804","8728","1933","11182","2200","10920","2348",
"0500000US34019","Hunterdon County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34021","Mercer County, New Jersey","95571","4113","5769","1375","1323","680","683","563","304","273","98","124","238","206","4446","1236","1223","965","131","237","126","202","462","584","504","707","3223","945","987","636","1108","658","646","600","482","469","89802","4184","65236","3261","5153","1386","7379","1587","12505","2481","40199","2309","24566","2770","5825","1414","755","524","1587","1005","1362","818","2121","889","18741","2473","3285","1178","4919","1300","4502","1156","6035","1537",
"0500000US34023","Middlesex County, New Jersey","222696","4802","13381","2371","6642","1842","1846","1153","1455","764","808","553","2533","952","6739","1519","1676","951","558","581","174","288","813","650","131","165","5063","1313","1086","756","2134","850","891","570","952","460","209315","5011","164240","4991","10150","2058","24715","2489","33445","3246","95930","4350","45075","3891","16022","2694","2389","1027","5360","1526","3730","1349","4543","1262","29053","2753","4278","1463","7477","1642","7314","1728","9984","1912",
"0500000US34025","Monmouth County, New Jersey","175799","3595","8851","1663","4154","1125","1242","594","929","486","806","444","1177","735","4697","1339","1138","802","343","367","420","411","375","499","0","226","3559","1277","453","427","1131","557","1237","751","738","738","166948","3709","135913","4195","4375","1306","21335","2975","27018","2800","83185","3536","31035","2958","9924","2119","360","278","3532","1312","2371","1223","3661","1266","21111","2479","2156","1048","5373","1302","4789","984","8793","1488",
"0500000US34027","Morris County, New Jersey","138270","3317","3988","1027","2546","810","645","491","319","246","405","331","1177","649","1442","748","370","356","0","226","147","241","54","91","169","254","1072","682","71","124","504","492","107","128","390","421","134282","3220","110982","3059","3392","1313","13864","2093","20065","2516","73661","3154","23300","2804","7204","1515","431","298","2013","777","1298","729","3462","1154","16096","2133","1286","647","3413","927","3085","1020","8312","1814",
"0500000US34029","Ocean County, New Jersey","168935","4368","9676","1597","5901","1242","509","396","2398","895","1512","586","1482","650","3775","1304","600","404","0","226","121","174","270","269","209","242","3175","1237","520","535","592","460","1263","903","800","542","159259","4447","131393","4244","4605","1301","33065","3148","35619","3438","58104","3669","27866","3361","9799","1816","1176","982","3912","1442","2790","816","1921","761","18067","2610","2158","1070","5651","1456","4019","987","6239","1239",
"0500000US34031","Passaic County, New Jersey","126606","3733","12326","2182","3281","1114","523","408","888","537","769","565","1101","698","9045","1986","1690","796","752","598","263","240","589","466","86","141","7355","1902","2167","907","2195","870","2461","1037","532","526","114280","3606","77839","3981","6827","1325","19438","2440","17423","2462","34151","2574","36441","2758","11276","2029","1436","506","3974","1154","3340","1129","2526","964","25165","2475","4622","1294","8204","1690","7534","1434","4805","1449",
"0500000US34033","Salem County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US34035","Somerset County, New Jersey","96282","2861","3887","1236","1929","919","56","92","401","273","700","564","772","613","1958","906","614","530","172","287","338","391","104","175","0","226","1344","812","404","411","221","351","346","339","373","427","92395","2879","76631","3452","2280","863","8542","1294","11146","1937","54663","2671","15764","2240","4954","1552","824","629","1204","855","1107","586","1819","789","10810","1773","729","408","2031","1009","3197","1163","4853","1232",
"0500000US34037","Sussex County, New Jersey","39341","1697","1046","525","353","251","54","84","52","86","122","166","125","158","693","477","173","162","0","226","173","162","0","226","0","226","520","505","0","226","139","139","353","468","28","49","38295","1623","30093","1851","676","366","7313","1225","6876","1261","15228","1632","8202","1522","2907","990","348","377","1739","821","293","266","527","254","5295","1071","345","299","871","473","2619","799","1460","557",
"0500000US34039","Union County, New Jersey","147157","4304","10127","1923","3221","1377","58","95","764","591","1482","904","917","645","6906","1510","1017","630","360","365","312","306","243","367","102","158","5889","1377","2061","677","1607","735","1002","562","1219","693","137030","4368","98414","4483","8417","1515","19016","2359","19648","2756","51333","3379","38616","3111","12280","2078","2663","924","3040","1055","3192","1280","3385","1148","26336","2411","3796","1129","7981","1329","6173","1390","8386","1733",
"0500000US34041","Warren County, New Jersey","29048","1760","1422","647","422","305","207","253","0","226","159","138","56","101","1000","605","46","81","46","81","0","226","0","226","0","226","954","598","298","358","193","191","0","226","463","478","27626","1847","22245","1787","752","461","4260","910","7772","1283","9461","1372","5381","1238","2320","851","231","314","1029","605","389","369","671","395","3061","988","185","182","604","415","1149","547","1123","647",
"0500000US35001","Bernalillo County, New Mexico","158654","4527","17304","2393","6310","1415","1398","657","2167","967","1294","828","1451","567","10994","2230","2731","1152","674","645","787","646","1188","663","82","99","8263","1991","1431","962","3336","1359","2495","1120","1001","635","141350","4167","96929","4263","5220","1221","15473","2428","26322","3096","49914","3237","44421","3201","17177","2696","2743","1239","4104","1224","5658","1676","4672","1292","27244","2670","3876","1271","5756","1517","9930","1835","7682","1613",
"0500000US35013","Doña Ana County, New Mexico","54787","2935","8651","2163","3572","1318","1014","584","1575","944","807","549","176","179","5079","1843","1276","1149","0","216","671","629","0","216","605","879","3803","1263","1439","789","881","486","1249","952","234","250","46136","2813","32433","2494","2401","1013","6757","1494","8972","1659","14303","2006","13703","2416","3656","1373","507","388","1316","886","1138","818","695","400","10047","1825","1827","878","1401","691","3628","1258","3191","1075",
"0500000US35025","Lea County, New Mexico","18439","1714","2504","1049","922","591","488","416","42","78","346","405","46","78","1582","806","715","649","352","355","0","216","363","526","0","216","867","546","195","264","169","203","503","436","0","216","15935","1804","11543","1692","2562","1019","3706","1159","3233","1183","2042","708","4392","1203","1232","523","97","171","592","440","444","373","99","172","3160","1055","636","431","766","528","1408","851","350","284",
"0500000US35031","McKinley County, New Mexico","14601","1099","3418","573","346","141","199","103","68","65","46","41","33","53","3072","571","919","375","293","205","456","300","170","115","0","216","2153","538","614","321","612","290","850","408","77","79","11183","1085","4971","776","604","251","1537","405","1734","515","1096","336","6212","948","1508","391","178","112","552","286","638","309","140","109","4704","889","974","377","725","325","2516","588","489","278",
"0500000US35035","Otero County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US35043","Sandoval County, New Mexico","41009","2238","3048","981","1287","673","146","174","491","416","363","340","287","190","1761","645","222","199","35","52","168","190","19","34","0","216","1539","582","309","252","474","283","628","510","128","177","37961","2184","26739","2358","533","338","4096","1198","9453","1741","12657","1813","11222","1856","5114","1291","897","677","846","470","2370","931","1001","735","6108","1347","273","283","1888","793","2436","726","1511","763",
"0500000US35045","San Juan County, New Mexico","27873","1687","4403","1064","1704","585","417","307","649","403","403","270","235","295","2699","848","668","366","95","133","455","301","107","146","11","19","2031","711","373","276","833","399","598","371","227","265","23470","1658","15243","1516","1183","431","3848","958","5005","1073","5207","1066","8227","1314","2489","632","364","249","916","303","802","454","407","293","5738","1210","751","360","1740","717","1656","620","1591","740",
"0500000US35049","Santa Fe County, New Mexico","39101","2253","2558","862","1648","848","482","434","155","145","655","524","356","308","910","393","221","161","119","119","72","110","0","216","30","49","689","364","0","216","40","47","405","272","244","234","36543","2229","30147","2049","2796","888","4476","1175","6220","1491","16655","1589","6396","1343","2882","889","112","116","293","261","1092","561","1385","585","3514","884","179","173","467","383","1354","613","1514","531",
"0500000US35061","Valencia County, New Mexico","19799","1494","1972","773","1130","688","573","577","126","214","396","298","35","66","842","431","137","190","0","216","137","190","0","216","0","216","705","377","166","234","252","250","287","239","0","216","17827","1394","12593","1621","860","580","3221","788","4010","1166","4502","1303","5234","1329","2305","1113","257","242","1256","883","650","463","142","187","2929","1084","80","137","917","593","1568","806","364","381",
